,Offense_Count
32476,21193
32477,10584
32478,9
32479,891
32480,266
32481,1313
32482,654
32483,0
32484,0
32485,0
32486,353
32487,1753
32488,597
32489,21188
32490,2106
32491,0
32492,1237
32493,3338
32494,2508
32495,2009
32496,7124
32497,32239
32498,141
32499,4678
32500,120
32501,16010
32502,19590
32503,30984
32504,16719
32505,4131
32506,3053
32507,24820
32508,917
32509,2059
32510,2315
32511,1311
32512,5960
32513,275
32514,11930
32515,414
32516,1767
32517,7592
32518,0
32519,0
32520,0
32521,326
32522,0
32523,0
32524,21338
32525,9788
32526,7
32527,884
32528,270
32529,1163
32530,645
32531,0
32532,0
32533,0
32534,313
32535,1556
32536,582
32537,22203
32538,2102
32539,0
32540,973
32541,3462
32542,2442
32543,2010
32544,6352
32545,27553
32546,161
32547,4815
32548,70
32549,14782
32550,16178
32551,28093
32552,15163
32553,3681
32554,2830
32555,22567
32556,893
32557,2030
32558,2044
32559,1135
32560,5385
32561,176
32562,9929
32563,405
32564,1644
32565,5312
32566,0
32567,0
32568,0
32569,240
32570,0
32571,0
32572,22820
32573,8443
32574,5
32575,849
32576,315
32577,1080
32578,540
32579,0
32580,0
32581,0
32582,346
32583,1419
32584,530
32585,21644
32586,2147
32587,0
32588,1088
32589,3570
32590,2096
32591,2011
32592,6088
32593,28872
32594,172
32595,5220
32596,63
32597,14750
32598,19044
32599,29386
32600,15864
32601,3239
32602,3309
32603,23352
32604,940
32605,2092
32606,1962
32607,1589
32608,5891
32609,248
32610,10178
32611,337
32612,1849
32613,5004
32614,0
32615,0
32616,0
32617,186
32618,0
32619,0
32620,24871
32621,8674
32622,10
32623,850
32624,285
32625,1122
32626,551
32627,0
32628,0
32629,0
32630,363
32631,1504
32632,569
32633,20353
32634,2200
32635,0
32636,830
32637,3052
32638,2129
32639,2012
32640,5699
32641,27175
32642,144
32643,4518
32644,24
32645,14313
32646,19156
32647,29227
32648,15863
32649,3265
32650,3285
32651,23367
32652,954
32653,2069
32654,1934
32655,1494
32656,5719
32657,222
32658,9564
32659,365
32660,1522
32661,4759
32662,0
32663,0
32664,0
32665,103
32666,0
32667,0
32668,25477
32669,7883
32670,4
32671,734
32672,299
32673,1492
32674,473
32675,0
32676,0
32677,0
32678,409
32679,1329
32680,400
32681,19731
32682,2263
32683,0
32684,584
32685,3046
32686,2066
32687,2013
32688,5555
32689,31509
32690,134
32691,4010
32692,39
32693,13439
32694,12568
32695,29985
32696,15930
32697,3531
32698,3695
32699,24157
32700,1001
32701,1799
32702,2025
32703,1610
32704,5672
32705,238
32706,9713
32707,406
32708,1476
32709,4306
32710,0
32711,0
32712,0
32713,114
32714,0
32715,0
32716,24904
32717,7569
32718,4
32719,846
32720,251
32721,1469
32722,649
32723,0
32724,0
32725,0
32726,359
32727,1311
32728,418
32729,19974
32730,2079
32731,0
32732,703
32733,3081
32734,1975
32735,2014
32736,5113
32737,29330
32738,118
32739,3533
32740,24
32741,10169
32742,16778
32743,28688
32744,15252
32745,3199
32746,4046
32747,23397
32748,900
32749,1462
32750,1933
32751,1582
32752,5139
32753,162
32754,8115
32755,397
32756,1313
32757,3696
32758,0
32759,0
32760,0
32761,131
32762,0
32763,0
32764,22517
32765,6616
32766,9
32767,839
32768,282
32769,1338
32770,596
32771,0
32772,0
32773,0
32774,346
32775,1098
32776,341
32777,18479
32778,1955
32779,0
32780,520
32781,3047
32782,1979
32783,2015
32784,5284
32785,30578
32786,126
32787,3498
32788,31
32789,8934
32790,16146
32791,31923
32792,16436
32793,3933
32794,5055
32795,26470
32796,1046
32797,1487
32798,1978
32799,1627
32800,5290
32801,198
32802,7181
32803,359
32804,1187
32805,3643
32806,0
32807,0
32808,0
32809,51
32810,0
32811,0
32812,20928
32813,5185
32814,12
32815,992
32816,299
32817,1286
32818,591
32819,0
32820,0
32821,0
32822,440
32823,1225
32824,326
32825,17342
32826,2097
32827,0
32828,428
32829,2927
32830,2421
32831,2016
32832,5539
32833,31406
32834,123
32835,3674
32836,32
32837,9184
32838,16237
32839,35963
32840,18289
32841,4662
32842,5809
32843,29982
32844,1222
32845,1476
32846,2226
32847,1911
32848,5837
32849,224
32850,6529
32851,419
32852,1357
32853,3900
32854,0
32855,0
32856,0
32857,44
32858,6
32859,4
32860,21617
32861,4617
32862,9
32863,1144
32864,324
32865,1288
32866,383
32867,16
32868,318
32869,49
32870,507
32871,1280
32872,322
32873,16801
32874,2207
32875,0
32876,498
32877,3023
32878,2577
32879,2017
32880,542
32881,6890
32882,25
32883,617
32884,381
32885,2124
32886,5309
32887,2982
32888,2404
32889,53
32890,232
32891,2744
32892,55
32893,126
32894,65
32895,38
32896,238
32897,9
32898,596
32899,43
32900,175
32901,967
32902,0
32903,1
32904,0
32905,1
32906,0
32907,0
32908,3303
32909,12216
32910,1
32911,223
32912,10
32913,348
32914,15
32915,0
32916,0
32917,0
32918,79
32919,41
32920,251
32921,3016
32922,145
32923,1
32924,65
32925,827
32926,129
32927,2000
32928,354
32929,8282
32930,83
32931,551
32932,274
32933,1496
32934,4594
32935,2345
32936,1675
32937,50
32938,277
32939,2074
32940,72
32941,68
32942,132
32943,58
32944,268
32945,10
32946,274
32947,22
32948,124
32949,667
32950,0
32951,0
32952,0
32953,0
32954,0
32955,0
32956,2779
32957,6712
32958,2
32959,109
32960,9
32961,306
32962,2
32963,0
32964,0
32965,0
32966,61
32967,37
32968,161
32969,2586
32970,94
32971,0
32972,36
32973,522
32974,98
32975,2001
32976,488
32977,9443
32978,45
32979,548
32980,326
32981,1851
32982,5461
32983,2770
32984,1858
32985,59
32986,408
32987,2414
32988,89
32989,94
32990,108
32991,97
32992,315
32993,16
32994,583
32995,39
32996,193
32997,943
32998,2
32999,0
33000,0
33001,4
33002,0
33003,0
33004,2844
33005,8509
33006,5
33007,161
33008,7
33009,280
33010,5
33011,0
33012,0
33013,0
33014,92
33015,36
33016,244
33017,3009
33018,130
33019,0
33020,29
33021,573
33022,162
33023,2002
33024,445
33025,8656
33026,23
33027,447
33028,287
33029,1754
33030,5620
33031,2867
33032,1957
33033,49
33034,386
33035,2461
33036,69
33037,110
33038,129
33039,98
33040,339
33041,2
33042,489
33043,39
33044,151
33045,1072
33046,0
33047,0
33048,0
33049,4
33050,0
33051,0
33052,2604
33053,7577
33054,1
33055,115
33056,8
33057,355
33058,0
33059,0
33060,0
33061,0
33062,59
33063,28
33064,189
33065,2798
33066,146
33067,0
33068,12
33069,578
33070,157
33071,2003
33072,258
33073,7488
33074,22
33075,341
33076,262
33077,1124
33078,4228
33079,1860
33080,1119
33081,50
33082,329
33083,1567
33084,69
33085,81
33086,116
33087,55
33088,260
33089,8
33090,511
33091,31
33092,154
33093,1043
33094,0
33095,0
33096,0
33097,1
33098,0
33099,0
33100,1676
33101,5579
33102,4
33103,79
33104,6
33105,227
33106,1
33107,0
33108,0
33109,0
33110,64
33111,20
33112,139
33113,2099
33114,97
33115,0
33116,53
33117,454
33118,92
33119,2004
33120,259
33121,6350
33122,16
33123,226
33124,141
33125,826
33126,2597
33127,1440
33128,836
33129,22
33130,292
33131,1264
33132,114
33133,60
33134,45
33135,28
33136,150
33137,17
33138,447
33139,38
33140,96
33141,351
33142,2
33143,0
33144,1
33145,3
33146,0
33147,0
33148,1268
33149,3100
33150,2
33151,59
33152,5
33153,178
33154,3
33155,0
33156,0
33157,0
33158,55
33159,12
33160,94
33161,1547
33162,113
33163,1
33164,16
33165,257
33166,102
33167,2005
33168,217
33169,2040
33170,24
33171,184
33172,167
33173,934
33174,4088
33175,1546
33176,1118
33177,14
33178,111
33179,1303
33180,60
33181,50
33182,9
33183,39
33184,110
33185,12
33186,142
33187,20
33188,53
33189,600
33190,0
33191,0
33192,0
33193,0
33194,0
33195,0
33196,1040
33197,4598
33198,0
33199,70
33200,2
33201,382
33202,4
33203,0
33204,0
33205,0
33206,33
33207,17
33208,53
33209,1948
33210,25
33211,0
33212,4
33213,333
33214,82
33215,2006
33216,298
33217,1945
33218,42
33219,298
33220,362
33221,1436
33222,4969
33223,2003
33224,1353
33225,63
33226,147
33227,1613
33228,50
33229,111
33230,18
33231,41
33232,180
33233,10
33234,106
33235,28
33236,73
33237,659
33238,0
33239,0
33240,0
33241,0
33242,0
33243,0
33244,1731
33245,5854
33246,0
33247,84
33248,10
33249,418
33250,7
33251,0
33252,0
33253,0
33254,39
33255,29
33256,60
33257,2576
33258,90
33259,0
33260,23
33261,488
33262,135
33263,2007
33264,380
33265,2544
33266,44
33267,293
33268,167
33269,1876
33270,6481
33271,2503
33272,1627
33273,56
33274,280
33275,2006
33276,43
33277,111
33278,38
33279,37
33280,195
33281,9
33282,53
33283,50
33284,110
33285,862
33286,0
33287,0
33288,0
33289,0
33290,0
33291,0
33292,2387
33293,6223
33294,0
33295,116
33296,15
33297,345
33298,11
33299,0
33300,0
33301,0
33302,54
33303,31
33304,77
33305,3020
33306,61
33307,0
33308,133
33309,614
33310,132
33311,2008
33312,372
33313,2639
33314,14
33315,338
33316,153
33317,1984
33318,6274
33319,3205
33320,2059
33321,53
33322,388
33323,2535
33324,35
33325,110
33326,15
33327,69
33328,203
33329,9
33330,107
33331,41
33332,106
33333,760
33334,0
33335,0
33336,0
33337,0
33338,0
33339,0
33340,3238
33341,5470
33342,0
33343,146
33344,13
33345,414
33346,15
33347,0
33348,0
33349,0
33350,62
33351,42
33352,82
33353,3461
33354,96
33355,0
33356,181
33357,646
33358,146
33359,2009
33360,495
33361,2630
33362,12
33363,384
33364,196
33365,1907
33366,5500
33367,3209
33368,1825
33369,29
33370,506
33371,2398
33372,38
33373,113
33374,10
33375,85
33376,220
33377,12
33378,69
33379,32
33380,110
33381,613
33382,0
33383,0
33384,0
33385,1
33386,0
33387,0
33388,2994
33389,5645
33390,2
33391,115
33392,13
33393,275
33394,22
33395,0
33396,0
33397,0
33398,47
33399,40
33400,59
33401,3671
33402,99
33403,0
33404,190
33405,558
33406,178
33407,2010
33408,500
33409,4030
33410,30
33411,388
33412,206
33413,2115
33414,5596
33415,3802
33416,2111
33417,61
33418,580
33419,2796
33420,44
33421,128
33422,7
33423,79
33424,231
33425,17
33426,113
33427,29
33428,120
33429,583
33430,0
33431,0
33432,0
33433,6
33434,0
33435,0
33436,3085
33437,4940
33438,1
33439,131
33440,15
33441,344
33442,19
33443,0
33444,0
33445,0
33446,49
33447,35
33448,75
33449,3884
33450,81
33451,0
33452,262
33453,623
33454,143
33455,2011
33456,645
33457,7085
33458,30
33459,389
33460,147
33461,2184
33462,5816
33463,4397
33464,2455
33465,51
33466,776
33467,3365
33468,83
33469,133
33470,11
33471,105
33472,266
33473,17
33474,106
33475,52
33476,75
33477,679
33478,0
33479,0
33480,0
33481,0
33482,0
33483,0
33484,3295
33485,4599
33486,0
33487,153
33488,10
33489,436
33490,49
33491,0
33492,0
33493,0
33494,68
33495,54
33496,70
33497,3927
33498,106
33499,0
33500,292
33501,581
33502,164
33503,2012
33504,744
33505,8164
33506,20
33507,360
33508,167
33509,2043
33510,6350
33511,5382
33512,2966
33513,74
33514,1149
33515,4260
33516,71
33517,185
33518,21
33519,180
33520,398
33521,12
33522,85
33523,29
33524,97
33525,697
33526,0
33527,0
33528,0
33529,7
33530,0
33531,0
33532,2765
33533,4255
33534,1
33535,163
33536,12
33537,325
33538,67
33539,0
33540,0
33541,0
33542,37
33543,35
33544,66
33545,3683
33546,102
33547,0
33548,290
33549,520
33550,180
33551,2013
33552,775
33553,8033
33554,27
33555,318
33556,149
33557,2302
33558,6126
33559,5528
33560,3054
33561,98
33562,1417
33563,4638
33564,69
33565,131
33566,17
33567,164
33568,323
33569,11
33570,111
33571,34
33572,75
33573,636
33574,0
33575,0
33576,0
33577,0
33578,0
33579,0
33580,3186
33581,3286
33582,3
33583,135
33584,10
33585,371
33586,52
33587,0
33588,0
33589,0
33590,51
33591,63
33592,61
33593,3852
33594,92
33595,0
33596,419
33597,470
33598,159
33599,2014
33600,1056
33601,10416
33602,27
33603,286
33604,125
33605,2909
33606,7312
33607,7081
33608,3665
33609,117
33610,2001
33611,6027
33612,244
33613,166
33614,14
33615,193
33616,382
33617,9
33618,4833
33619,34
33620,69
33621,735
33622,0
33623,0
33624,0
33625,1
33626,0
33627,0
33628,3126
33629,3764
33630,3
33631,211
33632,17
33633,504
33634,50
33635,0
33636,0
33637,0
33638,52
33639,68
33640,64
33641,4231
33642,112
33643,0
33644,430
33645,519
33646,210
33647,2015
33648,1215
33649,20061
33650,17
33651,381
33652,140
33653,3630
33654,8740
33655,8080
33656,3952
33657,181
33658,2438
33659,6788
33660,217
33661,193
33662,36
33663,206
33664,455
33665,20
33666,3879
33667,41
33668,107
33669,712
33670,0
33671,0
33672,0
33673,0
33674,0
33675,0
33676,3015
33677,4307
33678,1
33679,306
33680,25
33681,1486
33682,26
33683,0
33684,0
33685,0
33686,55
33687,60
33688,69
33689,4672
33690,189
33691,6
33692,471
33693,510
33694,303
33695,2016
33696,1567
33697,16327
33698,15
33699,443
33700,179
33701,3611
33702,8225
33703,8934
33704,4245
33705,229
33706,2684
33707,7428
33708,270
33709,236
33710,28
33711,297
33712,583
33713,22
33714,6940
33715,37
33716,104
33717,738
33718,1
33719,0
33720,0
33721,1
33722,0
33723,0
33724,2516
33725,5052
33726,1
33727,314
33728,16
33729,2371
33730,33
33731,3
33732,25
33733,5
33734,82
33735,78
33736,90
33737,4861
33738,225
33739,69
33740,568
33741,628
33742,334
33743,2017
33744,8940
33745,51911
33746,245
33747,3776
33748,1344
33749,6645
33750,25714
33751,22448
33752,11683
33753,2852
33754,2615
33755,17601
33756,451
33757,1946
33758,1745
33759,818
33760,4651
33761,142
33762,24931
33763,242
33764,2226
33765,13042
33766,10
33767,12
33768,4
33769,121
33770,0
33771,0
33772,18796
33773,6048
33774,22
33775,1725
33776,198
33777,943
33778,506
33779,0
33780,0
33781,0
33782,276
33783,1157
33784,536
33785,24398
33786,396
33787,0
33788,154
33789,3220
33790,2404
33791,2000
33792,9973
33793,65244
33794,294
33795,3797
33796,1946
33797,11515
33798,27025
33799,23661
33800,12060
33801,3003
33802,2436
33803,18018
33804,519
33805,2232
33806,1974
33807,1027
33808,5406
33809,173
33810,22987
33811,434
33812,2438
33813,15626
33814,0
33815,0
33816,0
33817,135
33818,0
33819,0
33820,19391
33821,5699
33822,12
33823,2002
33824,250
33825,876
33826,1388
33827,0
33828,0
33829,0
33830,343
33831,1409
33832,655
33833,26405
33834,415
33835,0
33836,107
33837,3027
33838,2822
33839,2001
33840,10495
33841,77827
33842,300
33843,3979
33844,1975
33845,10164
33846,27504
33847,23642
33848,11381
33849,3333
33850,2812
33851,18171
33852,645
33853,1944
33854,1990
33855,1072
33856,5178
33857,172
33858,20692
33859,445
33860,2670
33861,15227
33862,0
33863,0
33864,0
33865,173
33866,0
33867,0
33868,19746
33869,6879
33870,17
33871,2309
33872,307
33873,1145
33874,1891
33875,0
33876,0
33877,0
33878,368
33879,1300
33880,743
33881,27592
33882,539
33883,0
33884,53
33885,3083
33886,2762
33887,2002
33888,11044
33889,86532
33890,275
33891,5460
33892,1655
33893,10660
33894,27265
33895,32634
33896,14672
33897,4451
33898,3924
33899,23979
33900,932
33901,2864
33902,3088
33903,1996
33904,8268
33905,320
33906,20684
33907,477
33908,3053
33909,15235
33910,0
33911,0
33912,0
33913,265
33914,0
33915,0
33916,23634
33917,6982
33918,11
33919,2700
33920,329
33921,1528
33922,1754
33923,0
33924,0
33925,0
33926,348
33927,1728
33928,760
33929,30171
33930,824
33931,0
33932,42
33933,3812
33934,2905
33935,2003
33936,11243
33937,93444
33938,246
33939,5793
33940,1740
33941,12538
33942,26299
33943,36216
33944,15336
33945,5208
33946,4665
33947,26486
33948,1277
33949,3102
33950,3498
33951,2204
33952,9300
33953,496
33954,21644
33955,638
33956,3649
33957,15476
33958,0
33959,0
33960,0
33961,280
33962,0
33963,0
33964,25517
33965,7676
33966,20
33967,2720
33968,346
33969,1570
33970,1590
33971,0
33972,0
33973,0
33974,363
33975,2132
33976,757
33977,30951
33978,1072
33979,0
33980,39
33981,3944
33982,3112
33983,2004
33984,12491
33985,96984
33986,279
33987,6561
33988,1890
33989,11888
33990,26132
33991,39363
33992,16388
33993,6599
33994,4671
33995,29095
33996,1437
33997,3036
33998,4371
33999,1985
34000,9837
34001,445
34002,20959
34003,785
34004,3845
34005,16724
34006,0
34007,0
34008,0
34009,320
34010,0
34011,0
34012,26350
34013,8742
34014,14
34015,2980
34016,373
34017,2013
34018,2041
34019,0
34020,0
34021,0
34022,419
34023,2802
34024,831
34025,33777
34026,1138
34027,0
34028,38
34029,4578
34030,3390
34031,2005
34032,11381
34033,105222
34034,286
34035,6842
34036,1593
34037,11881
34038,26334
34039,39048
34040,15944
34041,6942
34042,4280
34043,28697
34044,1531
34045,3226
34046,4192
34047,1895
34048,9846
34049,533
34050,23562
34051,1048
34052,4090
34053,15559
34054,0
34055,0
34056,0
34057,283
34058,0
34059,0
34060,24505
34061,9325
34062,13
34063,2854
34064,363
34065,2379
34066,2161
34067,0
34068,0
34069,0
34070,402
34071,2973
34072,895
34073,34923
34074,961
34075,0
34076,28
34077,4985
34078,3600
34079,2006
34080,12095
34081,113682
34082,250
34083,7028
34084,2091
34085,12634
34086,30656
34087,43754
34088,18995
34089,6764
34090,4699
34091,32357
34092,1899
34093,4101
34094,3999
34095,1942
34096,10871
34097,829
34098,24434
34099,1213
34100,3730
34101,13987
34102,0
34103,0
34104,0
34105,340
34106,0
34107,0
34108,29830
34109,9545
34110,15
34111,2926
34112,323
34113,2388
34114,2231
34115,0
34116,0
34117,0
34118,445
34119,3096
34120,901
34121,36223
34122,901
34123,0
34124,66
34125,5237
34126,3672
34127,2007
34128,11866
34129,121057
34130,323
34131,7592
34132,2027
34133,11656
34134,29878
34135,39493
34136,17474
34137,5174
34138,4496
34139,29401
34140,2257
34141,3659
34142,3149
34143,1965
34144,9646
34145,873
34146,23484
34147,1228
34148,3444
34149,13723
34150,0
34151,0
34152,0
34153,363
34154,0
34155,0
34156,33504
34157,8817
34158,18
34159,2782
34160,344
34161,2376
34162,2123
34163,0
34164,0
34165,0
34166,447
34167,3107
34168,930
34169,37255
34170,955
34171,0
34172,81
34173,5143
34174,3530
34175,2008
34176,12080
34177,126104
34178,251
34179,7887
34180,2095
34181,11207
34182,28060
34183,41436
34184,17851
34185,4169
34186,5464
34187,30061
34188,2577
34189,3750
34190,2872
34191,3027
34192,10794
34193,1145
34194,22913
34195,919
34196,3168
34197,11765
34198,0
34199,0
34200,0
34201,446
34202,0
34203,0
34204,36163
34205,7911
34206,15
34207,2182
34208,406
34209,2937
34210,2551
34211,0
34212,0
34213,0
34214,401
34215,2925
34216,912
34217,38610
34218,920
34219,0
34220,73
34221,5132
34222,3523
34223,2009
34224,14074
34225,161464
34226,270
34227,7979
34228,2194
34229,12640
34230,24137
34231,42697
34232,18107
34233,3914
34234,5918
34235,30878
34236,2939
34237,3831
34238,2546
34239,3401
34240,11159
34241,1381
34242,19498
34243,762
34244,2533
34245,9264
34246,0
34247,0
34248,0
34249,423
34250,0
34251,0
34252,34951
34253,7180
34254,15
34255,2219
34256,318
34257,3080
34258,2398
34259,0
34260,0
34261,0
34262,424
34263,2515
34264,954
34265,35663
34266,826
34267,0
34268,45
34269,5013
34270,3412
34271,2010
34272,14096
34273,165051
34274,249
34275,8436
34276,2007
34277,12312
34278,26583
34279,42951
34280,17968
34281,4137
34282,6428
34283,31944
34284,3411
34285,3293
34286,2461
34287,3359
34288,10432
34289,1319
34290,21371
34291,769
34292,2386
34293,9270
34294,0
34295,0
34296,0
34297,371
34298,0
34299,0
34300,36037
34301,7881
34302,16
34303,2307
34304,339
34305,3128
34306,2498
34307,0
34308,0
34309,0
34310,472
34311,2456
34312,968
34313,36410
34314,760
34315,0
34316,19
34317,4942
34318,3632
34319,2011
34320,15064
34321,145297
34322,233
34323,7485
34324,1615
34325,11141
34326,28147
34327,45733
34328,19884
34329,4207
34330,7139
34331,34665
34332,3435
34333,3601
34334,2223
34335,3412
34336,10702
34337,1466
34338,20973
34339,795
34340,2249
34341,8800
34342,0
34343,0
34344,0
34345,300
34346,0
34347,0
34348,36687
34349,8356
34350,22
34351,2266
34352,315
34353,2972
34354,2152
34355,0
34356,0
34357,0
34358,414
34359,2345
34360,908
34361,34814
34362,759
34363,0
34364,14
34365,4813
34366,3750
34367,2012
34368,14801
34369,143186
34370,198
34371,6579
34372,1923
34373,9703
34374,26615
34375,47188
34376,21878
34377,4670
34378,6736
34379,36304
34380,3020
34381,3573
